country,year,population,gdp,energy_per_capita,energy_per_gdp,electricity_generation,renewables_electricity,fossil_electricity,carbon_intensity_elec,renewable_ratio,fossil_ratio,gdp_per_capita,energy_efficiency_score,carbon_risk_score
Norway,1961,3611000.0,3.8998831104E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10800.00861368042,0.0,0.0
Norway,1970,3876000.0,5.1692040192E10,69025.289,5.176,0.0,0.0,0.0,0.0,0.0,0.0,13336.439678018576,748885.5308088604,0.0
Norway,1984,4138000.0,1.14E11,101797.498,3.695,0.0,0.0,0.0,0.0,0.0,0.0,27549.540840985985,1119870.3528057241,0.0
Norway,1985,4153000.0,1.19E11,100432.243,3.505,103.292,102.388,0.0,0.0,0.9912481121480851,0.0,28653.98507103299,1184878.4458592646,0.0
Norway,1998,4447000.0,1.7E11,110056.0,2.879,116.983,115.973,0.0,0.0,0.9913662668934802,0.0,38228.018889138744,1544668.16893218,0.0
Norway,2014,5142000.0,3.9E11,101010.521,1.332,140.147,137.527,2.62,0.0,0.9813053436748557,0.018694656325144315,75845.97432905484,3860983.9464148493,0.0
OPEC,1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPEC,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1915,442469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1920,444065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1933,448390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1938,450064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1943,451745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1962,579000.0,1.423676032E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2458.853250431779,0.0,0.0
Oman,1970,724000.0,6.191492096E9,9062.873,1.06,0.0,0.0,0.0,0.0,0.0,0.0,8551.784662983426,683171.0094580384,0.0
Oman,1976,927000.0,1.0916563968E10,16026.331,1.361,0.0,0.0,0.0,0.0,0.0,0.0,11776.228660194174,681164.2644844912,0.0
Other Asia & Pacific,1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Asia & Pacific,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Asia & Pacific,1999,0.0,0.0,0.0,0.0,44.486,19.745,176.934,0.0,0.443847502585083,3.977296228026795,0.0,0.0,0.0
Other Asia & Pacific,2000,0.0,0.0,0.0,0.0,47.601,21.56,187.847,0.0,0.45293166109955674,3.9462826411209853,0.0,0.0,0.0
Other CIS,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other CIS,1988,0.0,0.0,0.0,0.0,65.177,29.119,148.561,0.0,0.44676803166761275,2.279347008914187,0.0,0.0,0.0
Other CIS,1995,0.0,0.0,0.0,0.0,42.239,27.961,105.53,0.0,0.661971164090059,2.4984019508037596,0.0,0.0,0.0
Other CIS,2001,0.0,0.0,0.0,0.0,39.8,27.975,105.092,0.0,0.702889447236181,2.640502512562814,0.0,0.0,0.0
Other CIS,2016,0.0,0.0,0.0,0.0,43.484,30.701,140.59,0.0,0.7060298040658632,3.2331432250942873,0.0,0.0,0.0
Other Caribbean,1994,0.0,0.0,0.0,0.0,48.605,2.076,0.0,0.0,0.042711655179508284,0.0,0.0,0.0,0.0
Other Caribbean,1997,0.0,0.0,0.0,0.0,57.293,2.377,0.0,0.0,0.0414884889951652,0.0,0.0,0.0,0.0
Other Middle East,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Middle East,1986,0.0,0.0,0.0,0.0,19.531,3.423,78.557,0.0,0.1752598433259946,4.022169883774513,0.0,0.0,0.0
Other Middle East,1993,0.0,0.0,0.0,0.0,28.538,3.327,103.683,0.0,0.11658140023827879,3.6331557922769644,0.0,0.0,0.0
Other Middle East,1994,0.0,0.0,0.0,0.0,32.216,3.384,112.391,0.0,0.10504097342935187,3.488670225974671,0.0,0.0,0.0
Other Middle East,1996,0.0,0.0,0.0,0.0,38.88,3.372,126.437,0.0,0.08672839506172839,3.2519804526748968,0.0,0.0,0.0
Other Middle East,2014,0.0,0.0,0.0,0.0,83.543,2.649,342.396,0.0,0.03170822211316328,4.098440324144453,0.0,0.0,0.0
Other Northern Africa,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Northern Africa,2016,0.0,0.0,0.0,0.0,56.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other South America,2002,0.0,0.0,0.0,0.0,64.921,61.552,0.0,0.0,0.9481061597942113,0.0,0.0,0.0,0.0
Other South America,2005,0.0,0.0,0.0,0.0,66.65,61.057,0.0,0.0,0.9160840210052512,0.0,0.0,0.0,0.0
Other South America,2009,0.0,0.0,0.0,0.0,73.535,64.922,0.0,0.0,0.8828721017202693,0.0,0.0,0.0,0.0
Other Southern Africa,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Southern Africa,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Southern Africa,2012,0.0,0.0,0.0,0.0,3.474,2.67,0.0,0.0,0.7685664939550949,0.0,0.0,0.0,0.0
Other Southern Africa,2018,0.0,0.0,0.0,0.0,4.975,2.183,0.0,0.0,0.43879396984924623,0.0,0.0,0.0,0.0
Pakistan,1917,2.0800464E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1942,2.9202236E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1960,4.4989E7,5.5224152064E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.5034355953678,0.0,0.0
Pakistan,1967,5.3656E7,8.6172278784E10,1700.707,1.059,0.0,0.0,0.0,0.0,0.0,0.0,1606.0138434471448,5.066850361878912E7,0.0
Pakistan,1977,7.0958E7,1.34E11,1668.592,0.884,0.0,0.0,0.0,0.0,0.0,0.0,1888.4410496349954,8.030722908895643E7,0.0
Pakistan,2007,1.67808E8,6.02E11,4283.397,1.194,92.151,29.798,60.044,0.0,0.3233605712363403,0.6515827283480374,3587.4332570556826,1.4054265808189154E8,0.0
Palestine,2003,3442000.0,1.0664354816E10,1585.784,0.512,0.321,0.0,0.321,0.0,0.0,1.0,3098.3018059267865,6724973.146405815,0.0
Palestine,2011,4150000.0,1.9437410304E10,2357.382,0.503,0.535,0.0,0.535,0.0,0.0,1.0,4683.7133262650605,8245337.541391255,0.0
Panama,2017,4107000.0,0.0,0.0,0.0,10.792,7.859,2.933,0.0,0.7282246108228317,0.27177538917716826,0.0,0.0,0.0
Panama,2018,4177000.0,0.0,0.0,0.0,10.994,8.63,2.364,0.0,0.7849736219756231,0.21502637802437694,0.0,0.0,0.0
Papua New Guinea,2015,8108000.0,0.0,3310.035,0.0,3.757,1.04,2.717,0.0,0.2768166089965398,0.7231833910034602,0.0,0.0,0.0
Paraguay,2002,5532000.0,2.7763617792E10,27369.24,5.453,47.744,47.73,0.014,0.0,0.9997067694369972,2.93230563002681E-4,5018.730620390455,1014409.5266072422,0.0
Peru,1917,4561997.0,4.86480896E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.3770625013562,0.0,0.0
Peru,1924,5041481.0,6.754176E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.7206098763438,0.0,0.0
Peru,1945,7080157.0,1.2218430464E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.7287464105668,0.0,0.0
Peru,1954,8626000.0,1.9225372672E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2228.7703074426154,0.0,0.0
Peru,1977,1.6258E7,5.932290048E10,5920.159,1.622,0.0,0.0,0.0,0.0,0.0,0.0,3648.843675728872,1.0020491084783366E7,0.0
Peru,1996,2.4754E7,1.14E11,5493.527,1.193,17.28,13.461,0.0,0.0,0.7789930555555555,0.0,4605.316312515149,2.075169558646021E7,0.0
Peru,2007,2.8333E7,2.14E11,6311.251,0.836,29.14,19.805,9.335,0.0,0.67964996568291,0.3203500343170899,7553.030035647478,3.390769912335922E7,0.0
Philippines,1915,8552519.0,1.0441179136E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.8308611766895,0.0,0.0
Philippines,1961,2.7161E7,5.346738176E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.5350966459262,0.0,0.0
Philippines,1962,2.8077E7,5.7738801152E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2056.4448178936495,0.0,0.0
Philippines,1964,2.9959E7,6.2669520896E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2091.842881805134,0.0,0.0
Philippines,1971,3.685E7,8.99612672E10,2831.166,1.16,0.0,0.0,0.0,0.0,0.0,0.0,2441.282691994573,3.1775341749653675E7,0.0
Philippines,2017,1.05173E8,0.0,5025.291,0.0,90.002,23.092,66.91,0.0,0.25657207617608496,0.743427923823915,0.0,0.0,0.0
Poland,1927,2.7104344E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,1934,2.9715572E7,6.088169472E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2048.814497664726,0.0,0.0
Poland,1947,2.3844384E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,1948,2.3994424E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,1952,2.5764E7,8.3265519616E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3231.8552870672256,0.0,0.0
Poland,1953,2.626E7,8.8102559744E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355.009891241432,0.0,0.0
Poland,1963,3.0736E7,1.38E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4489.849036959917,0.0,0.0
Poland,2009,3.8352E7,7.32E11,28425.395,1.489,151.086,8.679,142.408,880.0,0.05744410468210158,0.942562514064837,19086.35794743429,2.5751621041677695E7,829.4550123770566
Portugal,1901,5469627.0,9.1836416E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.0252059235484,0.0,0.0
Portugal,1907,5749390.0,9.514364928E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.847719149336,0.0,0.0
Portugal,1956,8683000.0,2.9910495232E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444.719017850973,0.0,0.0
Portugal,1975,9172000.0,8.079343616E10,11402.165,1.294,0.0,0.0,0.0,0.0,0.0,0.0,8808.704334932403,7085797.842778103,0.0
Portugal,1992,9951000.0,1.49E11,20794.197,1.389,30.087,5.537,0.0,0.0,0.18403297105061986,0.0,14973.36951060195,7165460.633079507,0.0
Portugal,2009,1.0604E7,2.63E11,26906.628,1.085,49.482,18.291,31.191,393.0,0.369649569540439,0.6303504304595611,24801.961523953225,9774543.283535937,247.72771917060751
Puerto Rico,2004,3642000.0,1.37E11,41748.499,1.11,24.135,0.141,23.994,0.0,0.005842137973896829,0.9941578620261031,37616.694124107635,3281555.1045320216,0.0
Qatar,1927,19725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1936,21395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1945,23207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1948,23844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1965,74000.0,0.0,19068.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qatar,1996,523000.0,1.280558592E10,229462.728,9.372,6.615,0.0,0.0,0.0,0.0,0.0,24484.86791586998,55806.82331990753,0.0
Qatar,2008,1437000.0,1.89E11,198947.266,1.513,20.319,0.0,20.319,0.0,0.0,1.0,131524.0083507307,950000.4890743259,0.0
Qatar,2016,2654000.0,3.0E11,208849.051,1.848,39.892,0.123,39.769,0.0,0.003083324977439085,0.9969166750225608,113036.92539562924,1436444.1617692579,0.0
Qatar,2019,2832000.0,0.0,198418.117,0.0,47.171,0.123,47.048,0.0,0.0026075342901358887,0.9973924657098642,0.0,0.0,0.0
Reunion,1994,661000.0,0.0,14425.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reunion,2018,883000.0,0.0,0.0,0.0,3.077,0.977,2.1,0.0,0.31751706207344815,0.6824829379265519,0.0,0.0,0.0
Romania,1908,1.1627173E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1909,1.1739647E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1915,1.2400339E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1919,1.2292367E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romania,1920,1.2320814E7,6.626579968E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.8362150422854,0.0,0.0
Romania,1921,1.2420035E7,7.262777856E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.7630748222529,0.0,0.0
Romania,1923,1.2765947E7,8.977257472E9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.2190774409451,0.0,0.0
Romania,1940,1.5715809E7,1.26937856E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807.7080600814123,0.0,0.0
Romania,1943,1.5779756E7,1.36224E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.2833105911143,0.0,0.0
Romania,1944,1.5809576E7,1.0396791808E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.6262265351075,0.0,0.0
Romania,1948,1.5846354E7,2.3871285248E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.4213034746037,0.0,0.0
Romania,1971,2.0784E7,7.7990699008E10,22024.649,5.869,0.0,0.0,0.0,0.0,0.0,0.0,3752.4393287143957,3541064.33242137,0.0
Romania,1983,2.2907E7,1.44E11,31449.135,5.003,0.0,0.0,0.0,0.0,0.0,0.0,6286.288034225346,4578822.279213721,0.0
Romania,1993,2.3257E7,1.38E11,22914.981,3.862,55.476,12.769,0.0,0.0,0.23017160573941886,0.0,5933.697381433547,6022261.157449792,0.0
Russia,1914,7.3696368E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1926,8.2287584E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1927,8.304748E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1947,9.9809056E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Russia,1962,1.22858E8,1.13E12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9197.61024923082,0.0,0.0
Russia,1985,1.42956992E8,2.65E12,66597.573,3.593,962.0,159.726,702.957,0.0,0.16603534303534304,0.7307245322245323,18537.043644566893,3.9791239839926295E7,0.0
Russia,1989,1.46864E8,2.78E12,69581.848,3.676,1076.5,159.726,780.436,0.0,0.14837529029261495,0.7249753831862518,18929.07724152958,3.995294864833139E7,0.0
Russia,2007,1.43266E8,2.56E12,54694.896,3.061,959.151,177.767,633.394,0.0,0.18533786650902725,0.6603694308821031,17868.859324612957,4.6805098596402854E7,0.0
Rwanda,1985,6147000.0,6.428675072E9,552.492,0.528,0.0,0.0,0.0,0.0,0.0,0.0,1045.823177484952,1.1635779471919956E7,0.0
Saint Helena,1980,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,1982,7000.0,0.0,1759.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,1991,7000.0,0.0,1818.653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,2003,6000.0,0.0,8841.142,0.0,0.007,0.0,0.007,0.0,0.0,1.0,0.0,0.0,0.0
Saint Helena,2018,6000.0,0.0,0.0,0.0,0.008,0.0,0.008,0.0,0.0,1.0,0.0,0.0,0.0
Saint Kitts and Nevis,2005,47000.0,0.0,18744.592,0.0,0.125,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0
Saint Lucia,1985,126000.0,6.53952E8,4656.047,0.897,0.0,0.0,0.0,0.0,0.0,0.0,5190.0952380952385,140452.19045254483,0.0
Saint Lucia,2007,168000.0,1.246877952E9,10216.987,1.377,0.325,0.0,0.325,0.0,0.0,1.0,7421.8925714285715,122039.69252383312,0.0
Saint Lucia,2016,180000.0,1.760867968E9,10202.163,1.043,0.369,0.001,0.368,0.0,0.0027100271002710027,0.997289972899729,9782.599822222222,172597.51368410795,0.0
Saint Pierre and Miquelon,1981,6000.0,0.0,97776.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,1982,6000.0,0.0,97776.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,1983,6000.0,0.0,97776.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,1994,6000.0,0.0,84872.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2002,6000.0,0.0,51184.741,0.0,0.047,0.0,0.047,0.0,0.0,1.0,0.0,0.0,0.0
Sao Tome and Principe,1988,113000.0,1.97468992E8,1368.547,0.783,0.0,0.0,0.0,0.0,0.0,0.0,1747.513203539823,144290.98306452026,0.0
Sao Tome and Principe,1989,116000.0,2.3052E8,1330.311,0.669,0.0,0.0,0.0,0.0,0.0,0.0,1987.2413793103449,173282.78876142498,0.0
Sao Tome and Principe,1997,136000.0,2.21892E8,2621.714,1.607,0.0,0.0,0.0,0.0,0.0,0.0,1631.5588235294117,84636.2341582644,0.0
Senegal,1986,6671000.0,1.4043020288E10,1758.434,0.835,0.0,0.0,0.0,0.0,0.0,0.0,2105.084738120222,7986094.609180669,0.0
Senegal,1995,8690000.0,1.5883143168E10,1864.288,1.02,0.0,0.0,0.0,0.0,0.0,0.0,1827.7495014959725,8519683.207744727,0.0
Senegal,2013,1.3782E7,3.2729319424E10,2071.752,0.872,3.306,0.368,2.938,0.0,0.11131276467029642,0.8886872353297036,2374.7873620664636,1.5797894450687148E7,0.0
Senegal,2018,1.5854E7,0.0,0.0,0.0,4.514,0.525,3.988,0.0,0.11630482941958352,0.8834736375719981,0.0,0.0,0.0
Serbia,2020,0.0,0.0,0.0,0.0,35.524,10.66,24.864,0.0,0.300078819952708,0.699921180047292,0.0,0.0,0.0
Seychelles,1984,69000.0,7.22897984E8,17004.693,1.623,0.0,0.0,0.0,0.0,0.0,0.0,10476.782376811594,42511.6751005149,0.0
Seychelles,2015,95000.0,2.206528E9,47744.965,2.056,0.436,0.009,0.427,0.0,0.020642201834862383,0.9793577981651376,23226.610526315788,46214.883600815294,0.0
Seychelles,2017,96000.0,0.0,0.0,0.0,0.427,0.003,0.424,0.0,0.00702576112412178,0.9929742388758782,0.0,0.0,0.0
Sierra Leone,1991,4349000.0,6.844964864E9,1042.73,0.663,0.0,0.0,0.0,0.0,0.0,0.0,1573.916961140492,6564465.263299224,0.0
Sierra Leone,2009,6273000.0,6.430395904E9,419.711,0.409,0.129,0.087,0.042,0.0,0.6744186046511628,0.32558139534883723,1025.091009724215,1.5321008751259794E7,0.0
Sierra Leone,2012,6713000.0,8.684338176E9,612.007,0.473,0.173,0.116,0.057,0.0,0.6705202312138729,0.3294797687861272,1293.6597908535678,1.4189932755671097E7,0.0
Singapore,2002,4104000.0,1.65E11,120374.871,2.994,33.53,0.946,32.584,0.0,0.028213540113331343,0.9717864598866687,40204.6783625731,1370717.9798348444,0.0
Singapore,2010,5131000.0,3.18E11,155434.242,2.508,42.71,1.179,41.531,0.0,0.027604776398969796,0.9723952236010301,61976.222958487626,2045881.241534925,0.0
Singapore,2017,5708000.0,0.0,174633.547,0.0,49.347,1.629,47.718,0.0,0.0330111252963706,0.9669888747036295,0.0,0.0,0.0
Slovakia,1967,4449000.0,0.0,24912.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,1989,5267000.0,8.1192599552E10,46819.512,3.037,24.07,1.962,0.0,0.0,0.08151225592023265,0.0,15415.340716157205,1734161.5938243866,0.0
Slovakia,1994,5363000.0,6.4546820096E10,38282.784,3.181,25.712,4.355,0.0,0.0,0.16937616677037962,0.0,12035.58084952452,1686053.4514940188,0.0
Slovakia,2002,5400000.0,8.1210720256E10,41549.634,2.763,32.192,5.42,8.819,199.0,0.1683648111332008,0.27395004970178927,15039.02226962963,1954547.1870101192,54.51605989065607
Slovakia,2015,5436000.0,1.39E11,33171.6,1.297,26.532,6.04,5.346,125.0,0.22764963063470525,0.20149253731343283,25570.272259013982,4190331.488381628,25.186567164179106
Slovakia,2017,5448000.0,0.0,35150.55,0.0,27.284,6.532,5.671,119.0,0.23940771147925524,0.2078507550212579,0.0,0.0,24.73423984752969
Slovenia,2008,2023000.0,5.51433216E10,45695.764,1.676,16.398,4.307,5.818,345.0,0.2626539821929504,0.35479936577631416,27258.191596638655,1206749.0894779656,122.40578119282839
Solomon Islands,1987,287000.0,0.0,2053.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,2007,492000.0,0.0,1804.634,0.0,0.082,0.002,0.08,0.0,0.024390243902439025,0.975609756097561,0.0,0.0,0.0
Solomon Islands,2010,528000.0,0.0,1697.029,0.0,0.084,0.002,0.082,0.0,0.023809523809523808,0.9761904761904762,0.0,0.0,0.0
Solomon Islands,2016,619000.0,0.0,1567.979,0.0,0.102,0.006,0.096,0.0,0.05882352941176471,0.9411764705882354,0.0,0.0,0.0
Solomon Islands,2018,653000.0,0.0,0.0,0.0,0.106,0.006,0.1,0.0,0.05660377358490566,0.9433962264150945,0.0,0.0,0.0
Somalia,1993,7316000.0,0.0,324.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,2016,1.4186E7,0.0,243.785,0.0,0.342,0.012,0.33,0.0,0.03508771929824561,0.9649122807017544,0.0,0.0,0.0
South & Central America,1972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South & Central America,2009,0.0,0.0,0.0,0.0,1082.899,736.714,324.529,0.0,0.6803164468708532,0.2996853815545125,0.0,0.0,0.0
South Africa,1901,4804198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1933,9437153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,1957,1.5921E7,9.6120553472E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6037.343977890836,0.0,0.0
South Africa,1963,1.8423E7,1.21E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6567.877110134072,0.0,0.0
South Africa,1978,2.7139E7,2.23E11,21580.225,2.626,0.0,0.0,0.0,0.0,0.0,0.0,8216.957146541878,1.0333534520608567E7,0.0
South Africa,2007,4.912E7,5.6E11,27693.921,2.429,246.838,1.183,233.054,0.0,0.004792617020069844,0.944157706674013,11400.651465798046,2.022104417789016E7,0.0
South Africa,2014,5.4544E7,6.38E11,26582.981,2.273,236.534,3.379,218.392,0.0,0.014285472701598925,0.9233006671345346,11696.978586095629,2.4000318098259937E7,0.0
South Africa,2019,5.8558E7,0.0,25619.735,0.0,234.752,12.952,208.197,0.0,0.055173118865866955,0.8868806229552889,0.0,0.0,0.0
South Korea,1902,9951316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korea,1933,1.4582752E7,1.4416379904E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.5911729144128,0.0,0.0
South Korea,1938,1.540253E7,1.9472345088E10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.2302977497852,0.0,0.0
South Korea,1975,3.5379E7,1.82E11,7498.679,1.458,0.0,0.0,0.0,0.0,0.0,0.0,5144.294638062127,2.427094158851179E7,0.0
South Korea,1984,4.0296E7,2.88E11,13987.743,1.957,0.0,0.0,0.0,0.0,0.0,0.0,7147.111375818939,2.0589454638964985E7,0.0
South Korea,1989,4.2491E7,4.91E11,22095.546,1.912,103.624,2.964,51.7,0.0,0.02860341233691037,0.49891916930440827,11555.388199854087,2.222167309194351E7,0.0
South Korea,1990,4.2918E7,5.42E11,24745.761,1.959,118.461,4.685,59.21,0.0,0.03954888106634251,0.4998269472653447,12628.733864578964,2.1902741241217032E7,0.0
South Korea,2001,4.7706E7,1.11E12,48603.104,2.089,291.925,4.238,181.161,0.0,0.014517427421426737,0.6205737775113471,23267.51352031191,2.283804754527612E7,0.0
South Sudan,2003,6936000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,2009,9142000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,1940,2.58283E7,1.08E11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181.459871536261,0.0,0.0
